"subject","event","date","memory","negative","positive","surprise","covid","datePlot"
178,"kobe","January",100,100,0,100,0,"JAN"
178,"nayaRivera","July",0,0,0,0,0,"JUL"
178,"olsenDivorce","May",0,0,0,0,0,"MAY"
178,"presBiden","November",100,50,0,50,0,"NOV"
178,"presDebates","October",80,50,50,0,0,"OCT"
178,"primaryNH","February",0,0,0,0,0,"FEB"
178,"secondStim","December",100,50,50,0,0,"DEC"
178,"soleimani","January",0,0,0,0,0,"JAN"
178,"thomBrenn","August",0,0,0,0,0,"AUG"
178,"toobinZoom","October",0,0,0,0,0,"OCT"
178,"trumpFraud","November",100,100,0,0,0,"NOV"
178,"trumpInterview","September",0,0,0,0,0,"SEP"
179,"BLM","June",81,18,31,35,0,"JUN"
179,"NFL","April",6,8,33,26,0,"APR"
179,"RBG","September",72,77,8,49,0,"SEP"
179,"baldwin","December",0,0,0,0,0,"DEC"
179,"barronTrump","June",0,0,0,0,0,"JUN"
179,"borisJCovid","April",50,49,12,28,0,"APR"
179,"caucusNV","February",24,33,46,10,0,"FEB"
179,"covid","March",100,100,0,100,1,"MAR"
179,"falwell","August",0,0,0,0,0,"AUG"
179,"firstStim","March",91,25,76,29,0,"MAR"
179,"georgeFloyd","May",84,83,0,63,0,"MAY"
179,"jadaSmith","July",10,39,28,11,0,"JUL"
179,"kobe","January",59,80,4,93,0,"JAN"
179,"nayaRivera","July",0,0,0,0,0,"JUL"
179,"olsenDivorce","May",0,0,0,0,0,"MAY"
179,"presBiden","November",100,11,87,31,0,"NOV"
179,"presDebates","October",54,27,44,20,0,"OCT"
179,"primaryNH","February",23,15,45,17,0,"FEB"
179,"secondStim","December",84,15,89,53,0,"DEC"
179,"soleimani","January",34,16,63,57,0,"JAN"
179,"thomBrenn","August",0,0,0,0,0,"AUG"
179,"toobinZoom","October",0,0,0,0,0,"OCT"
179,"trumpFraud","November",82,75,9,43,0,"NOV"
179,"trumpInterview","September",82,66,0,59,0,"SEP"
180,"BLM","June",100,20,81,70,0,"JUN"
180,"NFL","April",0,0,0,0,0,"APR"
180,"RBG","September",100,60,0,10,0,"SEP"
180,"baldwin","December",0,0,0,0,0,"DEC"
180,"barronTrump","June",0,0,0,0,0,"JUN"
180,"borisJCovid","April",80,20,80,10,0,"APR"
180,"caucusNV","February",20,0,0,10,0,"FEB"
180,"covid","March",100,100,0,90,1,"MAR"
180,"falwell","August",0,0,0,0,0,"AUG"
180,"firstStim","March",100,0,85,68,0,"MAR"
180,"georgeFloyd","May",100,100,0,20,0,"MAY"
180,"jadaSmith","July",0,0,0,0,0,"JUL"
180,"kobe","January",50,0,0,90,0,"JAN"
180,"nayaRivera","July",0,0,0,0,0,"JUL"
180,"olsenDivorce","May",0,0,0,0,0,"MAY"
180,"presBiden","November",100,20,50,11,0,"NOV"
180,"presDebates","October",100,50,50,0,0,"OCT"
180,"primaryNH","February",0,0,0,0,0,"FEB"
180,"secondStim","December",100,0,71,59,0,"DEC"
180,"soleimani","January",100,90,10,91,0,"JAN"
180,"thomBrenn","August",0,0,0,0,0,"AUG"
180,"toobinZoom","October",0,0,0,0,0,"OCT"
180,"trumpFraud","November",100,80,20,0,0,"NOV"
180,"trumpInterview","September",0,0,0,0,0,"SEP"
181,"BLM","June",40,98,4,86,0,"JUN"
181,"NFL","April",10,3,38,4,0,"APR"
181,"RBG","September",39,8,59,12,0,"SEP"
181,"baldwin","December",0,0,0,0,0,"DEC"
181,"barronTrump","June",0,0,0,0,0,"JUN"
181,"borisJCovid","April",0,0,0,0,0,"APR"
181,"caucusNV","February",0,0,0,0,0,"FEB"
181,"covid","March",93,85,9,100,1,"MAR"
181,"falwell","August",0,0,0,0,0,"AUG"
181,"firstStim","March",71,8,76,93,0,"MAR"
181,"georgeFloyd","May",94,88,10,97,0,"MAY"
181,"jadaSmith","July",5,0,0,0,0,"JUL"
181,"kobe","January",93,81,3,100,0,"JAN"
181,"nayaRivera","July",0,0,0,0,0,"JUL"
181,"olsenDivorce","May",0,0,0,0,0,"MAY"
181,"presBiden","November",92,100,0,100,0,"NOV"
181,"presDebates","October",36,35,53,0,0,"OCT"
181,"primaryNH","February",0,0,0,0,0,"FEB"
181,"secondStim","December",81,14,96,91,0,"DEC"
181,"soleimani","January",0,0,0,0,0,"JAN"
181,"thomBrenn","August",9,10,52,69,0,"AUG"
181,"toobinZoom","October",0,0,0,0,0,"OCT"
181,"trumpFraud","November",94,95,6,88,0,"NOV"
181,"trumpInterview","September",5,89,8,94,0,"SEP"
182,"BLM","June",73,14,71,61,0,"JUN"
182,"NFL","April",0,0,0,0,0,"APR"
182,"RBG","September",78,63,15,32,0,"SEP"
182,"baldwin","December",0,0,0,0,0,"DEC"
182,"barronTrump","June",0,0,0,0,0,"JUN"
182,"borisJCovid","April",66,52,26,54,0,"APR"
182,"caucusNV","February",0,0,0,0,0,"FEB"
182,"covid","March",88,71,30,42,1,"MAR"
182,"falwell","August",0,0,0,0,0,"AUG"
182,"firstStim","March",43,14,72,38,0,"MAR"
182,"georgeFloyd","May",80,78,13,69,0,"MAY"
182,"jadaSmith","July",20,46,23,52,0,"JUL"
182,"kobe","January",83,100,0,100,0,"JAN"
182,"nayaRivera","July",0,0,0,0,0,"JUL"
182,"olsenDivorce","May",0,0,0,0,0,"MAY"
182,"presBiden","November",75,11,85,21,0,"NOV"
182,"presDebates","October",40,26,27,17,0,"OCT"
182,"primaryNH","February",0,0,0,0,0,"FEB"
182,"secondStim","December",50,12,76,33,0,"DEC"
182,"soleimani","January",19,65,12,55,0,"JAN"
182,"thomBrenn","August",0,0,0,0,0,"AUG"
182,"toobinZoom","October",0,0,0,0,0,"OCT"
182,"trumpFraud","November",72,57,19,40,0,"NOV"
182,"trumpInterview","September",0,0,0,0,0,"SEP"
183,"BLM","June",90,0,100,91,0,"JUN"
183,"NFL","April",0,0,0,0,0,"APR"
183,"RBG","September",0,0,0,0,0,"SEP"
183,"baldwin","December",0,0,0,0,0,"DEC"
183,"barronTrump","June",0,0,0,0,0,"JUN"
183,"borisJCovid","April",78,71,0,11,0,"APR"
183,"caucusNV","February",0,0,0,0,0,"FEB"
183,"covid","March",90,100,0,100,1,"MAR"
183,"falwell","August",0,0,0,0,0,"AUG"
183,"firstStim","March",54,0,100,36,0,"MAR"
183,"georgeFloyd","May",77,100,0,100,0,"MAY"
183,"jadaSmith","July",87,92,0,100,0,"JUL"
183,"kobe","January",82,94,0,100,0,"JAN"
183,"nayaRivera","July",0,0,0,0,0,"JUL"
183,"olsenDivorce","May",0,0,0,0,0,"MAY"
183,"presBiden","November",96,0,100,34,0,"NOV"
183,"presDebates","October",49,0,60,0,0,"OCT"
183,"primaryNH","February",0,0,0,0,0,"FEB"
183,"secondStim","December",54,0,90,18,0,"DEC"
183,"soleimani","January",34,53,0,43,0,"JAN"
183,"thomBrenn","August",0,0,0,0,0,"AUG"
183,"toobinZoom","October",0,0,0,0,0,"OCT"
183,"trumpFraud","November",93,55,18,77,0,"NOV"
183,"trumpInterview","September",0,0,0,0,0,"SEP"
184,"BLM","June",90,0,100,15,0,"JUN"
184,"NFL","April",0,0,0,0,0,"APR"
184,"RBG","September",0,0,0,0,0,"SEP"
184,"baldwin","December",0,0,0,0,0,"DEC"
184,"barronTrump","June",0,0,0,0,0,"JUN"
184,"borisJCovid","April",10,0,100,0,0,"APR"
184,"caucusNV","February",10,66,33,0,0,"FEB"
184,"covid","March",100,100,0,0,1,"MAR"
184,"falwell","August",0,0,0,0,0,"AUG"
184,"firstStim","March",40,0,40,40,0,"MAR"
184,"georgeFloyd","May",85,100,0,5,0,"MAY"
184,"jadaSmith","July",0,0,0,0,0,"JUL"
184,"kobe","January",0,0,0,0,0,"JAN"
184,"nayaRivera","July",0,0,0,0,0,"JUL"
184,"olsenDivorce","May",0,0,0,0,0,"MAY"
184,"presBiden","November",80,95,0,15,0,"NOV"
184,"presDebates","October",85,100,0,0,0,"OCT"
184,"primaryNH","February",25,33,33,35,0,"FEB"
184,"secondStim","December",80,30,70,60,0,"DEC"
184,"soleimani","January",10,100,0,70,0,"JAN"
184,"thomBrenn","August",0,0,0,0,0,"AUG"
184,"toobinZoom","October",0,0,0,0,0,"OCT"
184,"trumpFraud","November",70,10,0,0,0,"NOV"
184,"trumpInterview","September",60,10,0,0,0,"SEP"
185,"BLM","June",95,10,75,0,0,"JUN"
185,"NFL","April",0,0,39,0,0,"APR"
185,"RBG","September",25,10,0,20,0,"SEP"
185,"baldwin","December",0,10,10,0,0,"DEC"
185,"barronTrump","June",0,0,0,0,0,"JUN"
185,"borisJCovid","April",0,0,0,10,0,"APR"
185,"caucusNV","February",10,0,10,0,0,"FEB"
185,"covid","March",100,75,0,60,1,"MAR"
185,"falwell","August",0,0,0,14,0,"AUG"
185,"firstStim","March",100,0,100,40,0,"MAR"
185,"georgeFloyd","May",100,50,0,0,0,"MAY"
185,"jadaSmith","July",0,10,0,0,0,"JUL"
185,"kobe","January",80,25,0,50,0,"JAN"
185,"nayaRivera","July",0,10,0,31,0,"JUL"
185,"olsenDivorce","May",0,0,0,0,0,"MAY"
185,"presBiden","November",70,0,50,0,0,"NOV"
185,"presDebates","October",40,10,10,0,0,"OCT"
185,"primaryNH","February",10,0,50,0,0,"FEB"
185,"secondStim","December",100,0,100,50,0,"DEC"
185,"soleimani","January",20,20,0,10,0,"JAN"
185,"thomBrenn","August",0,20,0,10,0,"AUG"
185,"toobinZoom","October",0,0,0,11,0,"OCT"
185,"trumpFraud","November",50,11,0,0,0,"NOV"
185,"trumpInterview","September",0,10,0,4,0,"SEP"
186,"BLM","June",63,0,78,56,0,"JUN"
186,"NFL","April",0,0,0,0,0,"APR"
186,"RBG","September",0,0,0,0,0,"SEP"
186,"baldwin","December",0,0,0,0,0,"DEC"
186,"barronTrump","June",7,0,0,0,0,"JUN"
186,"borisJCovid","April",59,47,0,30,0,"APR"
186,"caucusNV","February",0,0,0,0,0,"FEB"
186,"covid","March",78,88,0,81,1,"MAR"
186,"falwell","August",0,0,0,0,0,"AUG"
186,"firstStim","March",61,0,100,52,0,"MAR"
186,"georgeFloyd","May",84,73,0,92,0,"MAY"
186,"jadaSmith","July",53,60,0,100,0,"JUL"
186,"kobe","January",84,100,0,100,0,"JAN"
186,"nayaRivera","July",0,0,0,0,0,"JUL"
186,"olsenDivorce","May",0,0,0,0,0,"MAY"
186,"presBiden","November",100,86,23,77,0,"NOV"
186,"presDebates","October",58,20,70,0,0,"OCT"
186,"primaryNH","February",0,0,0,0,0,"FEB"
186,"secondStim","December",75,0,100,91,0,"DEC"
186,"soleimani","January",45,27,39,86,0,"JAN"
186,"thomBrenn","August",0,0,0,0,0,"AUG"
186,"toobinZoom","October",0,0,0,0,0,"OCT"
186,"trumpFraud","November",100,18,81,31,0,"NOV"
186,"trumpInterview","September",0,0,0,0,0,"SEP"
187,"BLM","June",54,0,100,33,0,"JUN"
187,"NFL","April",0,0,0,0,0,"APR"
187,"RBG","September",0,0,0,0,0,"SEP"
187,"baldwin","December",0,0,0,0,0,"DEC"
187,"barronTrump","June",0,0,0,0,0,"JUN"
187,"borisJCovid","April",52,49,0,11,0,"APR"
187,"caucusNV","February",0,0,0,0,0,"FEB"
187,"covid","March",90,45,0,95,1,"MAR"
187,"falwell","August",0,0,0,0,0,"AUG"
187,"firstStim","March",51,0,95,66,0,"MAR"
187,"georgeFloyd","May",78,100,0,99,0,"MAY"
187,"jadaSmith","July",65,73,0,84,0,"JUL"
187,"kobe","January",66,97,0,87,0,"JAN"
187,"nayaRivera","July",0,0,0,0,0,"JUL"
187,"olsenDivorce","May",0,0,0,0,0,"MAY"
187,"presBiden","November",100,0,100,62,0,"NOV"
187,"presDebates","October",43,0,0,0,0,"OCT"
187,"primaryNH","February",0,0,0,0,0,"FEB"
187,"secondStim","December",63,0,83,71,0,"DEC"
187,"soleimani","January",33,15,15,63,0,"JAN"
187,"thomBrenn","August",0,0,0,0,0,"AUG"
187,"toobinZoom","October",0,0,0,0,0,"OCT"
187,"trumpFraud","November",0,0,0,0,0,"NOV"
187,"trumpInterview","September",0,0,0,0,0,"SEP"
188,"BLM","June",100,100,98,100,0,"JUN"
188,"NFL","April",0,0,0,0,0,"APR"
188,"RBG","September",95,34,0,95,0,"SEP"
188,"baldwin","December",0,0,0,0,0,"DEC"
188,"barronTrump","June",100,72,30,72,0,"JUN"
188,"borisJCovid","April",9,0,0,9,0,"APR"
188,"caucusNV","February",100,0,81,51,0,"FEB"
188,"covid","March",100,100,100,100,1,"MAR"
188,"falwell","August",0,0,0,0,0,"AUG"
188,"firstStim","March",100,48,46,100,0,"MAR"
188,"georgeFloyd","May",100,100,0,100,0,"MAY"
188,"jadaSmith","July",66,22,37,100,0,"JUL"
188,"kobe","January",100,36,0,100,0,"JAN"
188,"nayaRivera","July",100,62,0,100,0,"JUL"
188,"olsenDivorce","May",0,0,0,0,0,"MAY"
188,"presBiden","November",100,51,29,63,0,"NOV"
188,"presDebates","October",20,0,0,0,0,"OCT"
188,"primaryNH","February",100,2,100,97,0,"FEB"
188,"secondStim","December",100,0,89,100,0,"DEC"
188,"soleimani","January",100,100,0,70,0,"JAN"
188,"thomBrenn","August",0,0,0,0,0,"AUG"
188,"toobinZoom","October",0,0,0,0,0,"OCT"
188,"trumpFraud","November",100,53,52,0,0,"NOV"
188,"trumpInterview","September",100,64,0,0,0,"SEP"
189,"BLM","June",91,38,54,9,0,"JUN"
189,"NFL","April",0,0,88,15,0,"APR"
189,"RBG","September",54,23,0,16,0,"SEP"
189,"baldwin","December",52,60,0,67,0,"DEC"
189,"barronTrump","June",16,61,14,71,0,"JUN"
189,"borisJCovid","April",81,77,6,37,0,"APR"
189,"caucusNV","February",39,5,85,15,0,"FEB"
189,"covid","March",95,88,29,75,1,"MAR"
189,"falwell","August",0,47,0,27,0,"AUG"
189,"firstStim","March",87,17,67,36,0,"MAR"
189,"georgeFloyd","May",91,100,10,40,0,"MAY"
189,"jadaSmith","July",83,83,13,69,0,"JUL"
189,"kobe","January",93,75,0,85,0,"JAN"
189,"nayaRivera","July",0,65,0,83,0,"JUL"
189,"olsenDivorce","May",0,70,2,78,0,"MAY"
189,"presBiden","November",90,10,83,16,0,"NOV"
189,"presDebates","October",89,76,44,0,0,"OCT"
189,"primaryNH","February",11,7,68,24,0,"FEB"
189,"secondStim","December",90,12,75,23,0,"DEC"
189,"soleimani","January",0,64,0,73,0,"JAN"
189,"thomBrenn","August",24,18,57,31,0,"AUG"
189,"toobinZoom","October",8,64,10,84,0,"OCT"
189,"trumpFraud","November",77,78,34,12,0,"NOV"
189,"trumpInterview","September",0,82,0,12,0,"SEP"
190,"BLM","June",97,64,25,18,0,"JUN"
190,"NFL","April",50,50,50,3,0,"APR"
190,"RBG","September",93,50,51,4,0,"SEP"
190,"baldwin","December",0,0,0,0,0,"DEC"
190,"barronTrump","June",0,0,0,0,0,"JUN"
190,"borisJCovid","April",0,0,0,0,0,"APR"
190,"caucusNV","February",14,50,49,3,0,"FEB"
190,"covid","March",96,66,18,71,1,"MAR"
190,"falwell","August",5,50,50,9,0,"AUG"
190,"firstStim","March",91,58,35,62,0,"MAR"
190,"georgeFloyd","May",97,70,34,6,0,"MAY"
190,"jadaSmith","July",2,50,50,1,0,"JUL"
190,"kobe","January",95,75,0,98,0,"JAN"
190,"nayaRivera","July",75,52,19,87,0,"JUL"
190,"olsenDivorce","May",0,0,0,0,0,"MAY"
190,"presBiden","November",100,79,5,7,0,"NOV"
190,"presDebates","October",85,59,40,0,0,"OCT"
190,"primaryNH","February",5,50,50,0,0,"FEB"
190,"secondStim","December",91,50,50,25,0,"DEC"
190,"soleimani","January",66,49,52,7,0,"JAN"
190,"thomBrenn","August",82,50,50,35,0,"AUG"
190,"toobinZoom","October",55,51,51,40,0,"OCT"
190,"trumpFraud","November",54,50,50,21,0,"NOV"
190,"trumpInterview","September",0,0,0,0,0,"SEP"
191,"BLM","June",100,0,0,30,0,"JUN"
191,"NFL","April",0,0,0,0,0,"APR"
191,"RBG","September",100,100,0,70,0,"SEP"
191,"baldwin","December",0,0,0,0,0,"DEC"
191,"barronTrump","June",0,0,0,0,0,"JUN"
191,"borisJCovid","April",90,0,0,30,0,"APR"
191,"caucusNV","February",100,0,90,50,0,"FEB"
191,"covid","March",100,100,0,100,1,"MAR"
191,"falwell","August",0,0,0,0,0,"AUG"
191,"firstStim","March",100,0,100,80,0,"MAR"
191,"georgeFloyd","May",100,100,0,100,0,"MAY"
191,"jadaSmith","July",0,0,0,0,0,"JUL"
191,"kobe","January",10,0,0,10,0,"JAN"
191,"nayaRivera","July",0,0,0,0,0,"JUL"
191,"olsenDivorce","May",0,0,0,0,0,"MAY"
191,"presBiden","November",100,0,100,0,0,"NOV"
191,"presDebates","October",100,50,50,0,0,"OCT"
191,"primaryNH","February",100,0,80,50,0,"FEB"
191,"secondStim","December",100,0,100,80,0,"DEC"
191,"soleimani","January",100,0,70,40,0,"JAN"
191,"thomBrenn","August",0,0,0,0,0,"AUG"
191,"toobinZoom","October",0,0,0,0,0,"OCT"
191,"trumpFraud","November",100,100,0,100,0,"NOV"
191,"trumpInterview","September",100,100,0,10,0,"SEP"
192,"BLM","June",80,90,0,90,0,"JUN"
192,"NFL","April",0,0,0,0,0,"APR"
192,"RBG","September",5,2,0,20,0,"SEP"
192,"baldwin","December",0,0,0,0,0,"DEC"
192,"barronTrump","June",0,0,0,0,0,"JUN"
192,"borisJCovid","April",15,45,0,30,0,"APR"
192,"caucusNV","February",0,0,0,0,0,"FEB"
192,"covid","March",75,70,10,60,1,"MAR"
192,"falwell","August",0,0,0,0,0,"AUG"
192,"firstStim","March",55,0,80,20,0,"MAR"
192,"georgeFloyd","May",85,60,0,90,0,"MAY"
192,"jadaSmith","July",0,0,0,0,0,"JUL"
192,"kobe","January",60,80,0,90,0,"JAN"
192,"nayaRivera","July",0,0,0,0,0,"JUL"
192,"olsenDivorce","May",0,0,0,0,0,"MAY"
192,"presBiden","November",80,0,80,10,0,"NOV"
192,"presDebates","October",20,5,5,10,0,"OCT"
192,"primaryNH","February",0,0,0,0,0,"FEB"
192,"secondStim","December",40,0,75,20,0,"DEC"
192,"soleimani","January",0,0,0,0,0,"JAN"
192,"thomBrenn","August",0,0,0,0,0,"AUG"
192,"toobinZoom","October",0,0,0,0,0,"OCT"
192,"trumpFraud","November",40,50,0,5,0,"NOV"
192,"trumpInterview","September",15,80,0,70,0,"SEP"
193,"BLM","June",61,5,34,62,0,"JUN"
193,"NFL","April",0,0,0,0,0,"APR"
193,"RBG","September",21,0,0,0,0,"SEP"
193,"baldwin","December",0,0,0,0,0,"DEC"
193,"barronTrump","June",0,0,0,0,0,"JUN"
193,"borisJCovid","April",0,0,0,0,0,"APR"
193,"caucusNV","February",0,0,0,0,0,"FEB"
193,"covid","March",100,0,100,20,1,"MAR"
193,"falwell","August",0,0,0,0,0,"AUG"
193,"firstStim","March",100,0,100,90,0,"MAR"
193,"georgeFloyd","May",81,100,0,19,0,"MAY"
193,"jadaSmith","July",10,0,0,0,0,"JUL"
193,"kobe","January",90,0,0,90,0,"JAN"
193,"nayaRivera","July",0,0,0,0,0,"JUL"
193,"olsenDivorce","May",0,0,0,0,0,"MAY"
193,"presBiden","November",67,0,68,85,0,"NOV"
193,"presDebates","October",45,0,72,0,0,"OCT"
193,"primaryNH","February",0,0,0,0,0,"FEB"
193,"secondStim","December",21,0,100,100,0,"DEC"
193,"soleimani","January",0,0,0,0,0,"JAN"
193,"thomBrenn","August",0,0,0,0,0,"AUG"
193,"toobinZoom","October",0,0,0,0,0,"OCT"
193,"trumpFraud","November",80,21,11,5,0,"NOV"
193,"trumpInterview","September",0,0,0,0,0,"SEP"
194,"BLM","June",100,50,50,0,0,"JUN"
194,"NFL","April",0,0,0,0,0,"APR"
194,"RBG","September",50,30,0,0,0,"SEP"
194,"baldwin","December",0,0,0,0,0,"DEC"
194,"barronTrump","June",0,0,0,0,0,"JUN"
194,"borisJCovid","April",50,15,0,60,0,"APR"
194,"caucusNV","February",0,0,0,0,0,"FEB"
194,"covid","March",100,70,0,40,1,"MAR"
194,"falwell","August",0,0,0,0,0,"AUG"
194,"firstStim","March",50,30,20,60,0,"MAR"
194,"georgeFloyd","May",100,100,0,0,0,"MAY"
194,"jadaSmith","July",20,5,0,10,0,"JUL"
194,"kobe","January",80,100,0,100,0,"JAN"
194,"nayaRivera","July",40,100,0,100,0,"JUL"
194,"olsenDivorce","May",0,0,0,0,0,"MAY"
194,"presBiden","November",100,0,70,70,0,"NOV"
194,"presDebates","October",40,40,0,0,0,"OCT"
194,"primaryNH","February",0,0,0,0,0,"FEB"
194,"secondStim","December",50,30,10,10,0,"DEC"
194,"soleimani","January",10,35,0,30,0,"JAN"
194,"thomBrenn","August",0,0,0,0,0,"AUG"
194,"toobinZoom","October",0,0,0,0,0,"OCT"
194,"trumpFraud","November",80,100,0,0,0,"NOV"
194,"trumpInterview","September",10,10,0,0,0,"SEP"
195,"BLM","June",85,0,100,40,0,"JUN"
195,"NFL","April",40,0,0,0,0,"APR"
195,"RBG","September",100,100,0,80,0,"SEP"
195,"baldwin","December",0,0,0,0,0,"DEC"
195,"barronTrump","June",0,0,0,0,0,"JUN"
195,"borisJCovid","April",80,50,50,50,0,"APR"
195,"caucusNV","February",80,50,50,15,0,"FEB"
195,"covid","March",100,55,0,40,1,"MAR"
195,"falwell","August",10,0,0,0,0,"AUG"
195,"firstStim","March",90,0,100,50,0,"MAR"
195,"georgeFloyd","May",90,100,0,50,0,"MAY"
195,"jadaSmith","July",0,0,0,0,0,"JUL"
195,"kobe","January",90,100,0,100,0,"JAN"
195,"nayaRivera","July",30,0,0,50,0,"JUL"
195,"olsenDivorce","May",0,0,0,0,0,"MAY"
195,"presBiden","November",100,0,100,0,0,"NOV"
195,"presDebates","October",90,50,50,0,0,"OCT"
195,"primaryNH","February",90,50,50,15,0,"FEB"
195,"secondStim","December",90,0,100,50,0,"DEC"
195,"soleimani","January",30,50,50,100,0,"JAN"
195,"thomBrenn","August",0,0,0,0,0,"AUG"
195,"toobinZoom","October",0,0,0,0,0,"OCT"
195,"trumpFraud","November",100,100,0,20,0,"NOV"
195,"trumpInterview","September",0,0,0,0,0,"SEP"
196,"BLM","June",90,90,0,50,0,"JUN"
196,"NFL","April",0,0,0,0,0,"APR"
196,"RBG","September",0,0,0,0,0,"SEP"
196,"baldwin","December",0,0,0,0,0,"DEC"
196,"barronTrump","June",0,0,0,0,0,"JUN"
196,"borisJCovid","April",10,0,20,0,0,"APR"
196,"caucusNV","February",0,0,0,0,0,"FEB"
196,"covid","March",70,30,0,0,1,"MAR"
196,"falwell","August",0,0,0,0,0,"AUG"
196,"firstStim","March",70,0,90,0,0,"MAR"
196,"georgeFloyd","May",90,100,0,60,0,"MAY"
196,"jadaSmith","July",0,0,0,0,0,"JUL"
196,"kobe","January",90,10,0,100,0,"JAN"
196,"nayaRivera","July",0,0,0,0,0,"JUL"
196,"olsenDivorce","May",0,0,0,0,0,"MAY"
196,"presBiden","November",100,0,70,0,0,"NOV"
196,"presDebates","October",0,0,0,0,0,"OCT"
196,"primaryNH","February",0,0,0,0,0,"FEB"
196,"secondStim","December",50,0,30,20,0,"DEC"
196,"soleimani","January",40,10,0,55,0,"JAN"
196,"thomBrenn","August",0,0,0,0,0,"AUG"
196,"toobinZoom","October",0,0,0,0,0,"OCT"
196,"trumpFraud","November",90,100,0,80,0,"NOV"
196,"trumpInterview","September",20,71,0,0,0,"SEP"
197,"BLM","June",100,92,39,77,0,"JUN"
197,"NFL","April",0,0,0,0,0,"APR"
197,"RBG","September",71,35,5,9,0,"SEP"
197,"baldwin","December",0,0,0,0,0,"DEC"
197,"barronTrump","June",0,0,0,0,0,"JUN"
197,"borisJCovid","April",100,0,100,20,0,"APR"
197,"caucusNV","February",30,3,50,30,0,"FEB"
197,"covid","March",100,100,0,54,1,"MAR"
197,"falwell","August",0,0,0,0,0,"AUG"
197,"firstStim","March",100,48,72,100,0,"MAR"
197,"georgeFloyd","May",100,100,0,4,0,"MAY"
197,"jadaSmith","July",0,0,0,0,0,"JUL"
197,"kobe","January",100,41,11,91,0,"JAN"
197,"nayaRivera","July",3,0,0,0,0,"JUL"
197,"olsenDivorce","May",0,0,0,0,0,"MAY"
197,"presBiden","November",100,55,34,100,0,"NOV"
197,"presDebates","October",40,100,11,0,0,"OCT"
197,"primaryNH","February",34,1,44,25,0,"FEB"
197,"secondStim","December",91,66,93,92,0,"DEC"
197,"soleimani","January",40,100,0,3,0,"JAN"
197,"thomBrenn","August",0,0,0,0,0,"AUG"
197,"toobinZoom","October",0,0,0,0,0,"OCT"
197,"trumpFraud","November",100,100,34,49,0,"NOV"
197,"trumpInterview","September",78,87,11,2,0,"SEP"
198,"BLM","June",100,50,100,0,0,"JUN"
198,"NFL","April",25,0,50,15,0,"APR"
198,"RBG","September",100,100,0,0,0,"SEP"
198,"baldwin","December",0,0,0,0,0,"DEC"
198,"barronTrump","June",0,0,0,0,0,"JUN"
198,"borisJCovid","April",80,0,100,30,0,"APR"
198,"caucusNV","February",100,0,100,10,0,"FEB"
198,"covid","March",100,50,12,50,1,"MAR"
198,"falwell","August",31,0,60,15,0,"AUG"
198,"firstStim","March",100,15,85,45,0,"MAR"
198,"georgeFloyd","May",100,100,0,0,0,"MAY"
198,"jadaSmith","July",0,0,0,0,0,"JUL"
198,"kobe","January",19,5,0,100,0,"JAN"
198,"nayaRivera","July",0,0,0,0,0,"JUL"
198,"olsenDivorce","May",0,0,0,0,0,"MAY"
198,"presBiden","November",100,26,75,60,0,"NOV"
198,"presDebates","October",70,5,15,0,0,"OCT"
198,"primaryNH","February",100,0,100,5,0,"FEB"
198,"secondStim","December",100,0,100,30,0,"DEC"
198,"soleimani","January",90,100,0,90,0,"JAN"
198,"thomBrenn","August",0,0,0,0,0,"AUG"
198,"toobinZoom","October",0,0,0,0,0,"OCT"
198,"trumpFraud","November",100,96,10,0,0,"NOV"
198,"trumpInterview","September",66,89,0,85,0,"SEP"
199,"BLM","June",100,50,50,70,0,"JUN"
199,"NFL","April",0,0,0,0,0,"APR"
199,"RBG","September",100,50,50,61,0,"SEP"
199,"baldwin","December",0,0,0,0,0,"DEC"
199,"barronTrump","June",100,0,0,30,0,"JUN"
199,"borisJCovid","April",33,0,0,7,0,"APR"
199,"caucusNV","February",0,0,0,0,0,"FEB"
199,"covid","March",100,100,0,100,1,"MAR"
199,"falwell","August",0,0,0,0,0,"AUG"
199,"firstStim","March",100,0,100,51,0,"MAR"
199,"georgeFloyd","May",100,86,0,100,0,"MAY"
199,"jadaSmith","July",70,80,50,62,0,"JUL"
199,"kobe","January",100,100,0,90,0,"JAN"
199,"nayaRivera","July",0,0,0,0,0,"JUL"
199,"olsenDivorce","May",0,0,0,0,0,"MAY"
199,"presBiden","November",100,50,50,50,0,"NOV"
199,"presDebates","October",100,0,0,0,0,"OCT"
199,"primaryNH","February",0,0,0,0,0,"FEB"
199,"secondStim","December",100,0,100,100,0,"DEC"
199,"soleimani","January",100,0,71,85,0,"JAN"
199,"thomBrenn","August",0,0,0,0,0,"AUG"
199,"toobinZoom","October",0,0,0,0,0,"OCT"
199,"trumpFraud","November",100,0,0,10,0,"NOV"
199,"trumpInterview","September",0,0,0,0,0,"SEP"
200,"BLM","June",60,40,23,17,0,"JUN"
200,"NFL","April",51,27,35,16,0,"APR"
200,"RBG","September",90,59,18,93,0,"SEP"
200,"baldwin","December",0,0,0,0,0,"DEC"
200,"barronTrump","June",20,0,0,0,0,"JUN"
200,"borisJCovid","April",100,82,32,52,0,"APR"
200,"caucusNV","February",70,36,53,30,0,"FEB"
