"subject","event1","event2","actualDist","value","bothMem","respProp","actProp","propDiff","propAbsDiff","pairOrder","avgMem","avgSurp","avgPos","avgNeg","distFactor","lockdownFactor"
16,"covid","BLM",82,69,1,0.69,0.224657534246575,0.465342465753425,0.465342465753425,1,100,60,25,75,0,"l"
16,"covid","presBiden",241,85,1,0.85,0.66027397260274,0.18972602739726,0.18972602739726,1,100,69,50,50,1,"l"
16,"firstStim","georgeFloyd",59,18,1,0.18,0.161643835616438,0.0183561643835616,0.0183561643835616,0,100,100,50,50,0,"l"
16,"georgeFloyd","RBG",116,26,1,0.26,0.317808219178082,-0.0578082191780822,0.0578082191780822,1,100,54.5,0,71.5,1,"al"
16,"georgeFloyd","trumpFraud",166,92,1,0.92,0.454794520547945,0.465205479452055,0.465205479452055,1,100,59.5,0,100,1,"al"
16,"kobe","covid",44,70,1,0.7,0.120547945205479,0.579452054794521,0.579452054794521,0,100,100,0,100,0,"bl"
16,"kobe","firstStim",60,69,1,0.69,0.164383561643836,0.525616438356164,0.525616438356164,0,100,100,50,50,0,"bl"
16,"kobe","RBG",235,75,1,0.75,0.643835616438356,0.106164383561644,0.106164383561644,1,100,54.5,0,71.5,1,"l"
16,"RBG","presBiden",51,6,1,0.06,0.13972602739726,-0.0797260273972603,0.0797260273972603,1,100,23.5,50,21.5,0,"al"
16,"soleimani","BLM",148,72,1,0.72,0.405479452054795,0.314520547945205,0.314520547945205,0,100,37,50,50,1,"l"
16,"soleimani","covid",67,39,1,0.39,0.183561643835616,0.206438356164384,0.206438356164384,0,100,77,25,75,0,"bl"
160,"covid","BLM",82,29,1,0.29,0.224657534246575,0.0653424657534246,0.0653424657534246,1,100,37.5,16,79,0,"l"
160,"covid","presBiden",241,54,1,0.54,0.66027397260274,-0.12027397260274,0.12027397260274,1,97.5,40,32.5,43,1,"l"
160,"firstStim","georgeFloyd",59,30,1,0.3,0.161643835616438,0.138356164383562,0.138356164383562,0,100,76.5,4,88,0,"l"
160,"georgeFloyd","RBG",116,80,1,0.8,0.317808219178082,0.482191780821918,0.482191780821918,1,100,85,0,97,1,"al"
160,"georgeFloyd","trumpFraud",166,90,1,0.9,0.454794520547945,0.445205479452055,0.445205479452055,1,100,46.5,0.5,93,1,"al"
160,"kobe","covid",44,75,1,0.75,0.120547945205479,0.629452054794521,0.629452054794521,0,100,75.5,5,80,0,"bl"
160,"kobe","firstStim",60,80,1,0.8,0.164383561643836,0.635616438356164,0.635616438356164,0,100,78,4,78,0,"bl"
160,"kobe","RBG",235,20,1,0.2,0.643835616438356,-0.443835616438356,0.443835616438356,1,100,86.5,0,87,1,"l"
160,"RBG","presBiden",51,44,1,0.44,0.13972602739726,0.30027397260274,0.30027397260274,1,97.5,51,27.5,50,0,"al"
160,"soleimani","BLM",148,61,1,0.61,0.405479452054795,0.204520547945205,0.204520547945205,0,95,45.5,11,83,1,"l"
160,"soleimani","covid",67,70,1,0.7,0.183561643835616,0.516438356164383,0.516438356164383,0,95,68,5,84,0,"bl"
161,"covid","BLM",82,38,1,0.38,0.224657534246575,0.155342465753425,0.155342465753425,1,100,67.5,35,45,0,"l"
161,"covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,100,100,60,40,1,"l"
161,"firstStim","georgeFloyd",59,20,0,0.2,0.161643835616438,0.0383561643835617,0.0383561643835617,NA,50,50,10,51.5,0,"l"
161,"georgeFloyd","RBG",116,51,1,0.51,0.317808219178082,0.192191780821918,0.192191780821918,1,100,82.5,0,100,1,"al"
161,"georgeFloyd","trumpFraud",166,85,1,0.85,0.454794520547945,0.395205479452055,0.395205479452055,1,100,50,0,100,1,"al"
161,"kobe","covid",44,30,1,0.3,0.120547945205479,0.179452054794521,0.179452054794521,1,100,100,10,90,0,"bl"
161,"kobe","firstStim",60,30,0,0.3,0.164383561643836,0.135616438356164,0.135616438356164,NA,50,55,10,51.5,0,"bl"
161,"kobe","RBG",235,80,1,0.8,0.643835616438356,0.156164383561644,0.156164383561644,1,100,87.5,0,100,1,"l"
161,"RBG","presBiden",51,10,1,0.1,0.13972602739726,-0.0397260273972603,0.0397260273972603,1,100,87.5,50,50,0,"al"
161,"soleimani","BLM",148,51,1,0.51,0.405479452054795,0.104520547945205,0.104520547945205,1,80,19,29.5,9,1,"l"
161,"soleimani","covid",67,25,1,0.25,0.183561643835616,0.0664383561643836,0.0664383561643836,1,80,51.5,14.5,44,0,"bl"
162,"covid","BLM",82,34,1,0.34,0.224657534246575,0.115342465753425,0.115342465753425,1,95,88.5,45,51.5,0,"l"
162,"covid","presBiden",241,95,1,0.95,0.66027397260274,0.28972602739726,0.28972602739726,1,99.5,89,50,49.5,1,"l"
162,"firstStim","georgeFloyd",59,55,1,0.55,0.161643835616438,0.388356164383562,0.388356164383562,0,95.5,59.5,46.5,49.5,0,"l"
162,"georgeFloyd","RBG",116,39,1,0.39,0.317808219178082,0.0721917808219178,0.0721917808219178,1,99,50,0,99,1,"al"
162,"georgeFloyd","trumpFraud",166,77,1,0.77,0.454794520547945,0.315205479452055,0.315205479452055,1,98.5,58,0,98.5,1,"al"
162,"kobe","covid",44,19,1,0.19,0.120547945205479,0.0694520547945205,0.0694520547945205,1,89.5,94,0.5,68,0,"bl"
162,"kobe","firstStim",60,83,1,0.83,0.164383561643836,0.665616438356164,0.665616438356164,1,86,90,47,18.5,0,"bl"
162,"kobe","RBG",235,72,1,0.72,0.643835616438356,0.0761643835616438,0.0761643835616438,1,89.5,80.5,0.5,68,1,"l"
162,"RBG","presBiden",51,11,1,0.11,0.13972602739726,-0.0297260273972603,0.0297260273972603,1,99.5,75.5,50,49.5,0,"al"
162,"soleimani","BLM",148,19,1,0.19,0.405479452054795,-0.215479452054795,0.215479452054795,1,61.5,69,59.5,12.5,1,"l"
162,"soleimani","covid",67,8,1,0.08,0.183561643835616,-0.103561643835616,0.103561643835616,1,65.5,77.5,14.5,60,0,"bl"
163,"covid","BLM",82,80,1,0.8,0.224657534246575,0.575342465753425,0.575342465753425,1,100,50,25,75,0,"l"
163,"covid","presBiden",241,70,1,0.7,0.66027397260274,0.0397260273972603,0.0397260273972603,1,100,65,50,50,1,"l"
163,"firstStim","georgeFloyd",59,30,1,0.3,0.161643835616438,0.138356164383562,0.138356164383562,0,100,100,50,50,0,"l"
163,"georgeFloyd","RBG",116,30,1,0.3,0.317808219178082,-0.0178082191780822,0.0178082191780822,0,100,85,0,100,1,"al"
163,"georgeFloyd","trumpFraud",166,60,1,0.6,0.454794520547945,0.145205479452055,0.145205479452055,1,100,50,0,100,1,"al"
163,"kobe","covid",44,60,1,0.6,0.120547945205479,0.479452054794521,0.479452054794521,0,100,100,0,100,0,"bl"
163,"kobe","firstStim",60,30,1,0.3,0.164383561643836,0.135616438356164,0.135616438356164,1,100,100,50,50,0,"bl"
163,"kobe","RBG",235,10,1,0.1,0.643835616438356,-0.543835616438356,0.543835616438356,0,100,85,0,100,1,"l"
163,"RBG","presBiden",51,70,1,0.7,0.13972602739726,0.56027397260274,0.56027397260274,1,100,50,50,50,0,"al"
163,"soleimani","BLM",148,80,1,0.8,0.405479452054795,0.394520547945206,0.394520547945206,1,75,0,25,25,1,"l"
163,"soleimani","covid",67,30,1,0.3,0.183561643835616,0.116438356164384,0.116438356164384,1,75,50,0,50,0,"bl"
164,"covid","BLM",82,8,1,0.08,0.224657534246575,-0.144657534246575,0.144657534246575,1,94,59.5,74.5,6,0,"l"
164,"covid","presBiden",241,61,1,0.61,0.66027397260274,-0.0502739726027397,0.0502739726027397,1,100,48,68.5,1.5,1,"l"
164,"firstStim","georgeFloyd",59,21,1,0.21,0.161643835616438,0.0483561643835616,0.0483561643835616,0,59,46,42,50,0,"l"
164,"georgeFloyd","RBG",116,35,1,0.35,0.317808219178082,0.0321917808219178,0.0321917808219178,1,86,28.5,0,86.5,1,"al"
164,"georgeFloyd","trumpFraud",166,31,1,0.31,0.454794520547945,-0.144794520547945,0.144794520547945,1,93.5,24,0,100,1,"al"
164,"kobe","covid",44,28,1,0.28,0.120547945205479,0.159452054794521,0.159452054794521,0,57,45.5,34.5,8.5,0,"bl"
164,"kobe","firstStim",60,31,1,0.31,0.164383561643836,0.145616438356164,0.145616438356164,1,22.5,29,42,7,0,"bl"
164,"kobe","RBG",235,20,1,0.2,0.643835616438356,-0.443835616438356,0.443835616438356,1,49.5,11.5,0,43.5,1,"l"
164,"RBG","presBiden",51,15,1,0.15,0.13972602739726,0.0102739726027397,0.0102739726027397,1,92.5,14,34,36.5,0,"al"
164,"soleimani","BLM",148,74,1,0.74,0.405479452054795,0.334520547945205,0.334520547945205,0,71.5,48,53.5,8.5,1,"l"
164,"soleimani","covid",67,73,1,0.73,0.183561643835616,0.546438356164384,0.546438356164384,0,77.5,79.5,48,5.5,0,"bl"
165,"covid","BLM",82,30,1,0.3,0.224657534246575,0.0753424657534247,0.0753424657534247,1,100,70,35,57.5,0,"l"
165,"covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,100,75,50,57.5,1,"l"
165,"firstStim","georgeFloyd",59,20,1,0.2,0.161643835616438,0.0383561643835617,0.0383561643835617,1,100,65,50,50,0,"l"
165,"georgeFloyd","RBG",116,10,1,0.1,0.317808219178082,-0.217808219178082,0.217808219178082,1,100,70,0,85,1,"al"
165,"georgeFloyd","trumpFraud",166,85,1,0.85,0.454794520547945,0.395205479452055,0.395205479452055,1,100,45,0,100,1,"al"
165,"kobe","covid",44,5,1,0.05,0.120547945205479,-0.0705479452054795,0.0705479452054795,1,100,95,0,100,0,"bl"
165,"kobe","firstStim",60,50,1,0.5,0.164383561643836,0.335616438356164,0.335616438356164,1,100,85,50,50,0,"bl"
165,"kobe","RBG",235,30,1,0.3,0.643835616438356,-0.343835616438356,0.343835616438356,1,100,90,0,85,1,"l"
165,"RBG","presBiden",51,80,1,0.8,0.13972602739726,0.66027397260274,0.66027397260274,1,100,70,50,42.5,0,"al"
165,"soleimani","BLM",148,70,1,0.7,0.405479452054795,0.294520547945205,0.294520547945205,0,60,45,55,7.5,1,"l"
165,"soleimani","covid",67,10,1,0.1,0.183561643835616,-0.0835616438356164,0.0835616438356164,0,60,65,20,50,0,"bl"
166,"covid","BLM",82,17,1,0.17,0.224657534246575,-0.0546575342465753,0.0546575342465753,1,100,72,50,50,0,"l"
166,"covid","presBiden",241,62,1,0.62,0.66027397260274,-0.0402739726027397,0.0402739726027397,1,100,50,50,50,1,"l"
166,"firstStim","georgeFloyd",59,75,1,0.75,0.161643835616438,0.588356164383562,0.588356164383562,0,100,85,50,50,0,"l"
166,"georgeFloyd","RBG",116,38,0,0.38,0.317808219178082,0.0621917808219178,0.0621917808219178,NA,50,50,0,50,1,"al"
166,"georgeFloyd","trumpFraud",166,28,1,0.28,0.454794520547945,-0.174794520547945,0.174794520547945,1,100,86.5,0,93.5,1,"al"
166,"kobe","covid",44,35,1,0.35,0.120547945205479,0.229452054794521,0.229452054794521,1,100,100,0,100,0,"bl"
166,"kobe","firstStim",60,23,1,0.23,0.164383561643836,0.0656164383561644,0.0656164383561644,1,100,85,50,50,0,"bl"
166,"kobe","RBG",235,63,0,0.63,0.643835616438356,-0.0138356164383562,0.0138356164383562,NA,50,50,0,50,1,"l"
166,"RBG","presBiden",51,43,0,0.43,0.13972602739726,0.29027397260274,0.29027397260274,NA,50,0,50,0,0,"al"
166,"soleimani","BLM",148,70,1,0.7,0.405479452054795,0.294520547945205,0.294520547945205,0,100,72,50,25,1,"l"
166,"soleimani","covid",67,62,1,0.62,0.183561643835616,0.436438356164384,0.436438356164384,0,100,100,0,75,0,"bl"
167,"covid","BLM",82,1,1,0.01,0.224657534246575,-0.214657534246575,0.214657534246575,1,80.5,49.5,41,45.5,0,"l"
167,"covid","presBiden",241,77,1,0.77,0.66027397260274,0.10972602739726,0.10972602739726,1,72.5,52,31.5,27.5,1,"l"
167,"firstStim","georgeFloyd",59,78,1,0.78,0.161643835616438,0.618356164383562,0.618356164383562,0,50,35,21.5,47.5,0,"l"
167,"georgeFloyd","RBG",116,78,1,0.78,0.317808219178082,0.462191780821918,0.462191780821918,1,90.5,57.5,0,95.5,1,"al"
167,"georgeFloyd","trumpFraud",166,86,1,0.86,0.454794520547945,0.405205479452055,0.405205479452055,1,79,30.5,0,91.5,1,"al"
167,"kobe","covid",44,35,1,0.35,0.120547945205479,0.229452054794521,0.229452054794521,0,64,87,0,15,0,"bl"
167,"kobe","firstStim",60,75,1,0.75,0.164383561643836,0.585616438356164,0.585616438356164,1,31,57.5,21.5,3.5,0,"bl"
167,"kobe","RBG",235,100,1,1,0.643835616438356,0.356164383561644,0.356164383561644,1,71.5,80,0,51.5,1,"l"
167,"RBG","presBiden",51,24,1,0.24,0.13972602739726,0.10027397260274,0.10027397260274,1,80,45,31.5,64,0,"al"
167,"soleimani","BLM",148,54,1,0.54,0.405479452054795,0.134520547945206,0.134520547945206,0,60,46,41,72.5,1,"l"
167,"soleimani","covid",67,9,1,0.09,0.183561643835616,-0.0935616438356164,0.0935616438356164,0,54.5,85.5,0,50,0,"bl"
168,"covid","BLM",82,6,1,0.06,0.224657534246575,-0.164657534246575,0.164657534246575,1,100,20.5,34,54,0,"l"
168,"covid","presBiden",241,85,1,0.85,0.66027397260274,0.18972602739726,0.18972602739726,1,100,22.5,50,37.5,1,"l"
168,"firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,0,99.5,53,31,50,0,"l"
168,"georgeFloyd","RBG",116,29,1,0.29,0.317808219178082,-0.0278082191780822,0.0278082191780822,1,100,57.5,0,85.5,1,"al"
168,"georgeFloyd","trumpFraud",166,73,1,0.73,0.454794520547945,0.275205479452055,0.275205479452055,1,100,55.5,0,78.5,1,"al"
168,"kobe","covid",44,65,1,0.65,0.120547945205479,0.529452054794521,0.529452054794521,0,100,62.5,0,87.5,0,"bl"
168,"kobe","firstStim",60,68,1,0.68,0.164383561643836,0.515616438356164,0.515616438356164,0,99.5,50.5,31,50,0,"bl"
168,"kobe","RBG",235,16,1,0.16,0.643835616438356,-0.483835616438356,0.483835616438356,0,100,55,0,85.5,1,"l"
168,"RBG","presBiden",51,30,1,0.3,0.13972602739726,0.16027397260274,0.16027397260274,1,100,15,50,35.5,0,"al"
168,"soleimani","BLM",148,35,1,0.35,0.405479452054795,-0.0554794520547945,0.0554794520547945,0,78.5,7,34,34,1,"l"
168,"soleimani","covid",67,69,1,0.69,0.183561643835616,0.506438356164383,0.506438356164383,0,78.5,16.5,0,55,0,"bl"
169,"covid","BLM",82,38,1,0.38,0.224657534246575,0.155342465753425,0.155342465753425,1,80,55,35,70,0,"l"
169,"covid","presBiden",241,84,1,0.84,0.66027397260274,0.17972602739726,0.17972602739726,1,70,76,56.5,39,1,"l"
169,"firstStim","georgeFloyd",59,35,1,0.35,0.161643835616438,0.188356164383562,0.188356164383562,1,65,65,45,60,0,"l"
169,"georgeFloyd","RBG",116,96,1,0.96,0.317808219178082,0.642191780821918,0.642191780821918,1,77.5,27.5,0,100,1,"al"
169,"georgeFloyd","trumpFraud",166,76,1,0.76,0.454794520547945,0.305205479452055,0.305205479452055,1,75,45,5.5,97,1,"al"
169,"kobe","covid",44,33,1,0.33,0.120547945205479,0.209452054794521,0.209452054794521,0,60,90,15,69.5,0,"bl"
169,"kobe","firstStim",60,72,1,0.72,0.164383561643836,0.555616438356164,0.555616438356164,0,50,95,45,49.5,0,"bl"
169,"kobe","RBG",235,64,1,0.64,0.643835616438356,-0.00383561643835617,0.00383561643835617,1,62.5,57.5,0,89.5,1,"l"
169,"RBG","presBiden",51,26,1,0.26,0.13972602739726,0.12027397260274,0.12027397260274,0,72.5,43.5,41.5,59,0,"al"
169,"soleimani","BLM",148,50,1,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,1,80,45,20,70,1,"l"
169,"soleimani","covid",67,35,1,0.35,0.183561643835616,0.166438356164384,0.166438356164384,1,70,70,15,60,0,"bl"
17,"covid","BLM",82,20,1,0.2,0.224657534246575,-0.0246575342465753,0.0246575342465753,1,100,50,25,45,0,"l"
17,"covid","presBiden",241,90,1,0.9,0.66027397260274,0.23972602739726,0.23972602739726,1,100,70,10,45,1,"l"
17,"firstStim","georgeFloyd",59,80,1,0.8,0.161643835616438,0.638356164383562,0.638356164383562,0,85,12.5,40,42.5,0,"l"
17,"georgeFloyd","RBG",116,60,1,0.6,0.317808219178082,0.282191780821918,0.282191780821918,1,92.5,30,0,65,1,"al"
17,"georgeFloyd","trumpFraud",166,80,1,0.8,0.454794520547945,0.345205479452055,0.345205479452055,1,90,10,0,47.5,1,"al"
17,"kobe","covid",44,50,1,0.5,0.120547945205479,0.379452054794521,0.379452054794521,0,90,95,0,77.5,0,"bl"
17,"kobe","firstStim",60,25,1,0.25,0.164383561643836,0.0856164383561644,0.0856164383561644,1,75,52.5,40,32.5,0,"bl"
17,"kobe","RBG",235,20,1,0.2,0.643835616438356,-0.443835616438356,0.443835616438356,0,82.5,70,0,55,1,"l"
17,"RBG","presBiden",51,10,1,0.1,0.13972602739726,-0.0397260273972603,0.0397260273972603,1,92.5,45,10,22.5,0,"al"
17,"soleimani","BLM",148,50,0,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,NA,50,5,25,0,1,"l"
17,"soleimani","covid",67,50,0,0.5,0.183561643835616,0.316438356164384,0.316438356164384,NA,50,45,0,45,0,"bl"
170,"covid","BLM",82,80,1,0.8,0.224657534246575,0.575342465753425,0.575342465753425,1,92.5,85,0,95,0,"l"
170,"covid","presBiden",241,10,1,0.1,0.66027397260274,-0.56027397260274,0.56027397260274,0,95,97.5,25,75,1,"l"
170,"firstStim","georgeFloyd",59,80,1,0.8,0.161643835616438,0.638356164383562,0.638356164383562,0,87.5,70,50,40,0,"l"
170,"georgeFloyd","RBG",116,100,1,1,0.317808219178082,0.682191780821918,0.682191780821918,1,92.5,50,25,65,1,"al"
170,"georgeFloyd","trumpFraud",166,70,1,0.7,0.454794520547945,0.245205479452055,0.245205479452055,0,92.5,90,25,65,1,"al"
170,"kobe","covid",44,10,1,0.1,0.120547945205479,-0.0205479452054795,0.0205479452054795,1,100,100,0,95,0,"bl"
170,"kobe","firstStim",60,50,1,0.5,0.164383561643836,0.335616438356164,0.335616438356164,1,95,70,50,45,0,"bl"
170,"kobe","RBG",235,100,1,1,0.643835616438356,0.356164383561644,0.356164383561644,1,100,50,25,70,1,"l"
170,"RBG","presBiden",51,60,1,0.6,0.13972602739726,0.46027397260274,0.46027397260274,0,95,47.5,50,50,0,"al"
170,"soleimani","BLM",148,70,0,0.7,0.405479452054795,0.294520547945205,0.294520547945205,NA,42.5,35,0,45,1,"l"
170,"soleimani","covid",67,30,0,0.3,0.183561643835616,0.116438356164384,0.116438356164384,NA,50,50,0,50,0,"bl"
171,"covid","BLM",82,17,1,0.17,0.224657534246575,-0.0546575342465753,0.0546575342465753,1,100,100,39.5,50,0,"l"
171,"covid","presBiden",241,67,1,0.67,0.66027397260274,0.00972602739726036,0.00972602739726036,1,90,60,40,50,1,"l"
171,"firstStim","georgeFloyd",59,15,1,0.15,0.161643835616438,-0.0116438356164384,0.0116438356164384,1,100,50,50,50,0,"l"
171,"georgeFloyd","RBG",116,38,1,0.38,0.317808219178082,0.0621917808219178,0.0621917808219178,1,100,100,0,100,1,"al"
171,"georgeFloyd","trumpFraud",166,80,1,0.8,0.454794520547945,0.345205479452055,0.345205479452055,1,100,50,0,100,1,"al"
171,"kobe","covid",44,29,1,0.29,0.120547945205479,0.169452054794521,0.169452054794521,1,100,100,0,75,0,"bl"
171,"kobe","firstStim",60,43,1,0.43,0.164383561643836,0.265616438356164,0.265616438356164,1,100,50,50,25,0,"bl"
171,"kobe","RBG",235,97,1,0.97,0.643835616438356,0.326164383561644,0.326164383561644,1,100,100,0,75,1,"l"
171,"RBG","presBiden",51,16,1,0.16,0.13972602739726,0.0202739726027397,0.0202739726027397,1,90,60,40,50,0,"al"
171,"soleimani","BLM",148,47,1,0.47,0.405479452054795,0.0645205479452055,0.0645205479452055,0,88,74.5,80.5,0,1,"l"
171,"soleimani","covid",67,30,1,0.3,0.183561643835616,0.116438356164384,0.116438356164384,0,88,74.5,41,50,0,"bl"
172,"covid","BLM",82,50,1,0.5,0.224657534246575,0.275342465753425,0.275342465753425,1,100,75,37.5,50,0,"l"
172,"covid","presBiden",241,100,1,1,0.66027397260274,0.33972602739726,0.33972602739726,1,100,55,62.5,25.5,1,"l"
172,"firstStim","georgeFloyd",59,25,1,0.25,0.161643835616438,0.0883561643835616,0.0883561643835616,1,100,100,50.5,50.5,0,"l"
172,"georgeFloyd","RBG",116,50,1,0.5,0.317808219178082,0.182191780821918,0.182191780821918,1,100,100,25.5,75,1,"al"
172,"georgeFloyd","trumpFraud",166,80,1,0.8,0.454794520547945,0.345205479452055,0.345205479452055,1,100,50.5,1,65,1,"al"
172,"kobe","covid",44,1,1,0.01,0.120547945205479,-0.110547945205479,0.110547945205479,1,100,100,13,50,0,"bl"
172,"kobe","firstStim",60,40,1,0.4,0.164383561643836,0.235616438356164,0.235616438356164,1,100,100,50.5,25.5,0,"bl"
172,"kobe","RBG",235,20,1,0.2,0.643835616438356,-0.443835616438356,0.443835616438356,1,100,100,25.5,50,1,"l"
172,"RBG","presBiden",51,40,1,0.4,0.13972602739726,0.26027397260274,0.26027397260274,1,100,55,75,25.5,0,"al"
172,"soleimani","BLM",148,70,1,0.7,0.405479452054795,0.294520547945205,0.294520547945205,0,70,25.5,25.5,25.5,1,"l"
172,"soleimani","covid",67,90,1,0.9,0.183561643835616,0.716438356164384,0.716438356164384,0,70,50.5,13,25.5,0,"bl"
173,"covid","BLM",82,19,1,0.19,0.224657534246575,-0.0346575342465753,0.0346575342465753,1,78.5,81,38,78.5,0,"l"
173,"covid","presBiden",241,81,1,0.81,0.66027397260274,0.14972602739726,0.14972602739726,1,95.5,89,50,50,1,"l"
173,"firstStim","georgeFloyd",59,6,1,0.06,0.161643835616438,-0.101643835616438,0.101643835616438,0,50,63.5,50,50,0,"l"
173,"georgeFloyd","RBG",116,70,1,0.7,0.317808219178082,0.382191780821918,0.382191780821918,1,42.5,64.5,0,59.5,1,"al"
173,"georgeFloyd","trumpFraud",166,87,1,0.87,0.454794520547945,0.415205479452055,0.415205479452055,1,42,16.5,0,89.5,1,"al"
173,"kobe","covid",44,78,1,0.78,0.120547945205479,0.659452054794521,0.659452054794521,0,77.5,100,0,85.5,0,"bl"
173,"kobe","firstStim",60,27,1,0.27,0.164383561643836,0.105616438356164,0.105616438356164,0,39.5,99,50,35.5,0,"bl"
173,"kobe","RBG",235,25,1,0.25,0.643835616438356,-0.393835616438356,0.393835616438356,1,32,100,0,45,1,"l"
173,"RBG","presBiden",51,27,1,0.27,0.13972602739726,0.13027397260274,0.13027397260274,1,50,89,50,9.5,0,"al"
173,"soleimani","BLM",148,25,0,0.25,0.405479452054795,-0.155479452054795,0.155479452054795,NA,28.5,31,38,28.5,1,"l"
173,"soleimani","covid",67,73,0,0.73,0.183561643835616,0.546438356164384,0.546438356164384,NA,50,50,0,50,0,"bl"
174,"covid","BLM",82,28,1,0.28,0.224657534246575,0.0553424657534247,0.0553424657534247,1,90,77.5,4.5,52.5,0,"l"
174,"covid","presBiden",241,96,1,0.96,0.66027397260274,0.29972602739726,0.29972602739726,1,100,67.5,40,37.5,1,"l"
174,"firstStim","georgeFloyd",59,37,1,0.37,0.161643835616438,0.208356164383562,0.208356164383562,1,95,80,40,42.5,0,"l"
174,"georgeFloyd","RBG",116,39,1,0.39,0.317808219178082,0.0721917808219178,0.0721917808219178,0,72.5,47.5,0,50,1,"al"
174,"georgeFloyd","trumpFraud",166,55,1,0.55,0.454794520547945,0.0952054794520548,0.0952054794520548,1,80,60,0,52.5,1,"al"
174,"kobe","covid",44,9,1,0.09,0.120547945205479,-0.0305479452054795,0.0305479452054795,1,93.5,85,2.5,60,0,"bl"
174,"kobe","firstStim",60,39,1,0.39,0.164383561643836,0.225616438356164,0.225616438356164,1,88.5,70,40,22.5,0,"bl"
174,"kobe","RBG",235,26,1,0.26,0.643835616438356,-0.383835616438356,0.383835616438356,1,66,37.5,0,30,1,"l"
174,"RBG","presBiden",51,84,1,0.84,0.13972602739726,0.70027397260274,0.70027397260274,1,72.5,20,37.5,7.5,0,"al"
174,"soleimani","BLM",148,39,0,0.39,0.405479452054795,-0.0154794520547945,0.0154794520547945,NA,40,27.5,2,15,1,"l"
174,"soleimani","covid",67,33,0,0.33,0.183561643835616,0.146438356164384,0.146438356164384,NA,50,50,2.5,37.5,0,"bl"
175,"covid","BLM",82,30,1,0.3,0.224657534246575,0.0753424657534247,0.0753424657534247,1,92.5,0,50,50,0,"l"
