"subject","pair","event1","event2","actualDist","value","bothMem","respProp","actProp","propDiff","propAbsDiff","shortFactor","lockdownFactor","event1_month","event2_month","eventDiff","pairOrder","avgMem","avgSurp","avgPos","avgNeg","covidFactor"
2,"kobe firstStim","kobe","firstStim",60,78,1,0.78,0.164383561643836,0.615616438356164,0.615616438356164,0,"bl",9,6,-3,0,87.5,87.5,43,40,"bc"
2,"kobe RBG","kobe","RBG",235,63,1,0.63,0.643835616438356,-0.0138356164383562,0.0138356164383562,1,"l",9,3,-6,0,73.5,80.5,4,85,NA
2,"RBG presBiden","RBG","presBiden",51,84,1,0.84,0.13972602739726,0.70027397260274,0.70027397260274,0,"al",3,11,8,1,75.5,67.5,51.5,45,"ac"
2,"soleimani BLM","soleimani","BLM",148,23,0,0.23,0.405479452054795,-0.175479452054795,0.175479452054795,1,"l",NA,5,NA,NA,45,43.5,15.5,35.5,NA
2,"soleimani covid","soleimani","covid",67,78,0,0.78,0.183561643835616,0.596438356164384,0.596438356164384,0,"bl",NA,6,NA,NA,43,46.5,3,39.5,"bc"
20,"covid BLM","covid","BLM",82,27,1,0.27,0.224657534246575,0.0453424657534247,0.0453424657534247,0,"l",2,6,4,1,92.5,100,23,64.5,"ac"
20,"covid presBiden","covid","presBiden",241,95,1,0.95,0.66027397260274,0.28972602739726,0.28972602739726,1,"l",2,11,9,1,97,93.5,50,47.5,NA
20,"firstStim georgeFloyd","firstStim","georgeFloyd",59,91,1,0.91,0.161643835616438,0.748356164383562,0.748356164383562,0,"l",11,5,-6,0,100,90.5,50.5,44,"ac"
20,"georgeFloyd RBG","georgeFloyd","RBG",116,71,1,0.71,0.317808219178082,0.392191780821918,0.392191780821918,1,"al",5,9,4,1,87.5,76,7,74.5,NA
20,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,62,1,0.62,0.454794520547945,0.165205479452055,0.165205479452055,1,"al",5,3,-2,0,98.5,97.5,0.5,89.5,NA
20,"kobe covid","kobe","covid",44,21,1,0.21,0.120547945205479,0.0894520547945205,0.0894520547945205,0,"bl",1,2,1,1,95.5,100,4,90,"bc"
20,"kobe firstStim","kobe","firstStim",60,24,1,0.24,0.164383561643836,0.0756164383561644,0.0756164383561644,0,"bl",1,11,10,1,98.5,92.5,50,44.5,"bc"
20,"kobe RBG","kobe","RBG",235,32,1,0.32,0.643835616438356,-0.323835616438356,0.323835616438356,1,"l",1,9,8,1,86,78,6.5,75,NA
20,"RBG presBiden","RBG","presBiden",51,30,1,0.3,0.13972602739726,0.16027397260274,0.16027397260274,0,"al",9,11,2,1,87.5,71.5,52.5,32.5,"ac"
20,"soleimani BLM","soleimani","BLM",148,51,1,0.51,0.405479452054795,0.104520547945205,0.104520547945205,1,"l",8,6,-2,0,49,74,19,43.5,NA
20,"soleimani covid","soleimani","covid",67,49,1,0.49,0.183561643835616,0.306438356164384,0.306438356164384,0,"bl",8,2,-6,0,50.5,74,4,70,"bc"
200,"covid BLM","covid","BLM",82,64,1,0.64,0.224657534246575,0.415342465753425,0.415342465753425,0,"l",9,10,1,1,76,43.5,27,56,"ac"
200,"covid presBiden","covid","presBiden",241,31,1,0.31,0.66027397260274,-0.35027397260274,0.35027397260274,1,"l",9,11,2,1,96,50,62.5,45.5,NA
200,"firstStim georgeFloyd","firstStim","georgeFloyd",59,30,1,0.3,0.161643835616438,0.138356164383562,0.138356164383562,0,"l",5,5,0,1,85,65.5,45,54,"ac"
200,"georgeFloyd RBG","georgeFloyd","RBG",116,63,1,0.63,0.317808219178082,0.312191780821918,0.312191780821918,1,"al",5,9,4,1,95,96.5,9,79.5,NA
200,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,21,1,0.21,0.454794520547945,-0.244794520547945,0.244794520547945,1,"al",5,9,4,1,100,68,14,84.5,NA
200,"kobe covid","kobe","covid",44,38,1,0.38,0.120547945205479,0.259452054794521,0.259452054794521,0,"bl",1,9,8,1,96,81,25,77,"bc"
200,"kobe firstStim","kobe","firstStim",60,23,1,0.23,0.164383561643836,0.0656164383561644,0.0656164383561644,0,"bl",1,5,4,1,85,61.5,54.5,45,"bc"
200,"kobe RBG","kobe","RBG",235,70,1,0.7,0.643835616438356,0.0561643835616438,0.0561643835616438,1,"l",1,9,8,1,95,92.5,18.5,70.5,NA
200,"RBG presBiden","RBG","presBiden",51,29,1,0.29,0.13972602739726,0.15027397260274,0.15027397260274,0,"al",9,11,2,1,95,61.5,56,39,"ac"
200,"soleimani BLM","soleimani","BLM",148,60,1,0.6,0.405479452054795,0.194520547945205,0.194520547945205,1,"l",1,10,9,1,71,39,25,51,NA
200,"soleimani covid","soleimani","covid",67,38,1,0.38,0.183561643835616,0.196438356164384,0.196438356164384,0,"bl",1,9,8,1,87,65.5,29,67,"bc"
21,"covid BLM","covid","BLM",82,71,1,0.71,0.224657534246575,0.485342465753425,0.485342465753425,0,"l",4,6,2,1,83,70,39.5,43,"ac"
21,"covid presBiden","covid","presBiden",241,71,1,0.71,0.66027397260274,0.0497260273972603,0.0497260273972603,1,"l",4,11,7,1,83,58,40.5,46.5,NA
21,"firstStim georgeFloyd","firstStim","georgeFloyd",59,66,1,0.66,0.161643835616438,0.498356164383562,0.498356164383562,0,"l",4,6,2,1,70,43,30.5,60.5,"ac"
21,"georgeFloyd RBG","georgeFloyd","RBG",116,29,1,0.29,0.317808219178082,-0.0278082191780822,0.0278082191780822,1,"al",6,8,2,1,83.5,26.5,1,67.5,NA
21,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,26,1,0.26,0.454794520547945,-0.194794520547945,0.194794520547945,1,"al",6,11,5,1,92,69,3.5,72,NA
21,"kobe covid","kobe","covid",44,84,1,0.84,0.120547945205479,0.71945205479452,0.71945205479452,0,"bl",2,4,2,1,76,77,8.5,49,"bc"
21,"kobe firstStim","kobe","firstStim",60,74,1,0.74,0.164383561643836,0.575616438356164,0.575616438356164,0,"bl",2,4,2,1,50,54.5,30.5,34,"bc"
21,"kobe RBG","kobe","RBG",235,65,1,0.65,0.643835616438356,0.00616438356164384,0.00616438356164384,1,"l",2,8,6,1,63.5,38,1,41,NA
21,"RBG presBiden","RBG","presBiden",51,19,1,0.19,0.13972602739726,0.0502739726027397,0.0502739726027397,0,"al",8,11,3,1,70.5,19,33,38.5,"ac"
21,"soleimani BLM","soleimani","BLM",148,58,1,0.58,0.405479452054795,0.174520547945205,0.174520547945205,1,"l",5,6,1,1,72.5,75,33,42.5,NA
21,"soleimani covid","soleimani","covid",67,22,1,0.22,0.183561643835616,0.0364383561643836,0.0364383561643836,0,"bl",5,4,-1,0,81.5,84,9.5,62.5,"bc"
22,"covid BLM","covid","BLM",82,5,1,0.05,0.224657534246575,-0.174657534246575,0.174657534246575,0,"l",3,6,3,1,95,95,0,27.5,"ac"
22,"covid presBiden","covid","presBiden",241,100,1,1,0.66027397260274,0.33972602739726,0.33972602739726,1,"l",3,11,8,1,85,50,25,27.5,NA
22,"firstStim georgeFloyd","firstStim","georgeFloyd",59,10,1,0.1,0.161643835616438,-0.0616438356164384,0.0616438356164384,0,"l",3,3,0,1,12.5,40,0,0,"ac"
22,"georgeFloyd RBG","georgeFloyd","RBG",116,90,1,0.9,0.317808219178082,0.582191780821918,0.582191780821918,1,"al",3,5,2,1,12.5,0,0,0,NA
22,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,80,1,0.8,0.454794520547945,0.345205479452055,0.345205479452055,1,"al",3,11,8,1,52.5,0,0,0,NA
22,"kobe covid","kobe","covid",44,0,1,0,0.120547945205479,-0.120547945205479,0.120547945205479,0,"bl",3,3,0,1,75,95,0,27.5,"bc"
22,"kobe firstStim","kobe","firstStim",60,25,1,0.25,0.164383561643836,0.0856164383561644,0.0856164383561644,0,"bl",3,3,0,1,35,90,0,0,"bc"
22,"kobe RBG","kobe","RBG",235,90,1,0.9,0.643835616438356,0.256164383561644,0.256164383561644,1,"l",3,5,2,1,35,50,0,0,NA
22,"RBG presBiden","RBG","presBiden",51,90,1,0.9,0.13972602739726,0.76027397260274,0.76027397260274,0,"al",5,11,6,1,45,5,25,0,"ac"
22,"soleimani BLM","soleimani","BLM",148,90,1,0.9,0.405479452054795,0.494520547945206,0.494520547945206,1,"l",1,6,5,1,52.5,50,0,0,NA
22,"soleimani covid","soleimani","covid",67,80,1,0.8,0.183561643835616,0.616438356164384,0.616438356164384,0,"bl",1,3,2,1,47.5,45,0,27.5,"bc"
23,"covid BLM","covid","BLM",82,50,1,0.5,0.224657534246575,0.275342465753425,0.275342465753425,0,"l",3,6,3,1,100,75,15,85,"ac"
23,"covid presBiden","covid","presBiden",241,60,1,0.6,0.66027397260274,-0.0602739726027397,0.0602739726027397,1,"l",3,11,8,1,100,90,0,75,NA
23,"firstStim georgeFloyd","firstStim","georgeFloyd",59,20,1,0.2,0.161643835616438,0.0383561643835617,0.0383561643835617,0,"l",3,5,2,1,100,55,50,50,"ac"
23,"georgeFloyd RBG","georgeFloyd","RBG",116,80,1,0.8,0.317808219178082,0.482191780821918,0.482191780821918,1,"al",5,5,0,1,85,45,0,100,NA
23,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,70,1,0.7,0.454794520547945,0.245205479452055,0.245205479452055,1,"al",5,11,6,1,100,35,0,50,NA
23,"kobe covid","kobe","covid",44,30,1,0.3,0.120547945205479,0.179452054794521,0.179452054794521,0,"bl",1,3,2,1,90,100,0,100,"bc"
23,"kobe firstStim","kobe","firstStim",60,50,1,0.5,0.164383561643836,0.335616438356164,0.335616438356164,0,"bl",1,3,2,1,90,70,50,50,"bc"
23,"kobe RBG","kobe","RBG",235,30,1,0.3,0.643835616438356,-0.343835616438356,0.343835616438356,1,"l",1,5,4,1,75,60,0,100,NA
23,"RBG presBiden","RBG","presBiden",51,60,1,0.6,0.13972602739726,0.46027397260274,0.46027397260274,0,"al",5,11,6,1,85,50,0,75,"ac"
23,"soleimani BLM","soleimani","BLM",148,50,0,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,1,"l",NA,6,NA,NA,50,25,15,35,NA
23,"soleimani covid","soleimani","covid",67,50,0,0.5,0.183561643835616,0.316438356164384,0.316438356164384,0,"bl",NA,3,NA,NA,50,50,0,50,"bc"
24,"covid BLM","covid","BLM",82,41,1,0.41,0.224657534246575,0.185342465753425,0.185342465753425,0,"l",3,6,3,1,77.5,52.5,40,20,"ac"
24,"covid presBiden","covid","presBiden",241,87,1,0.87,0.66027397260274,0.20972602739726,0.20972602739726,1,"l",3,11,8,1,92.5,65,33.5,15,NA
24,"firstStim georgeFloyd","firstStim","georgeFloyd",59,30,1,0.3,0.161643835616438,0.138356164383562,0.138356164383562,0,"l",5,6,1,1,70,63,37.5,40,"ac"
24,"georgeFloyd RBG","georgeFloyd","RBG",116,69,1,0.69,0.317808219178082,0.372191780821918,0.372191780821918,1,"al",6,9,3,1,80,42.5,0,56.5,NA
24,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,69,1,0.69,0.454794520547945,0.235205479452055,0.235205479452055,1,"al",6,11,5,1,87.5,35,0,75,NA
24,"kobe covid","kobe","covid",44,72,1,0.72,0.120547945205479,0.599452054794521,0.599452054794521,0,"bl",5,3,-2,0,85,95,0,30,"bc"
24,"kobe firstStim","kobe","firstStim",60,30,1,0.3,0.164383561643836,0.135616438356164,0.135616438356164,0,"bl",5,5,0,1,67.5,83,37.5,15,"bc"
24,"kobe RBG","kobe","RBG",235,49,1,0.49,0.643835616438356,-0.153835616438356,0.153835616438356,1,"l",5,9,4,1,77.5,62.5,0,31.5,NA
24,"RBG presBiden","RBG","presBiden",51,15,1,0.15,0.13972602739726,0.0102739726027397,0.0102739726027397,0,"al",9,11,2,1,85,32.5,33.5,16.5,"ac"
24,"soleimani BLM","soleimani","BLM",148,39,1,0.39,0.405479452054795,-0.0154794520547945,0.0154794520547945,1,"l",7,6,-1,0,75,55,45,25,NA
24,"soleimani covid","soleimani","covid",67,66,1,0.66,0.183561643835616,0.476438356164384,0.476438356164384,0,"bl",7,3,-4,0,82.5,92.5,5,35,"bc"
25,"covid BLM","covid","BLM",82,71,1,0.71,0.224657534246575,0.485342465753425,0.485342465753425,0,"l",3,8,5,1,100,100,50,50,"ac"
25,"covid presBiden","covid","presBiden",241,61,1,0.61,0.66027397260274,-0.0502739726027397,0.0502739726027397,1,"l",3,9,6,1,100,75.5,50,50,NA
25,"firstStim georgeFloyd","firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,0,"l",4,7,3,1,100,100,50,50,"ac"
25,"georgeFloyd RBG","georgeFloyd","RBG",116,72,1,0.72,0.317808219178082,0.402191780821918,0.402191780821918,1,"al",7,9,2,1,100,100,0,100,NA
25,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,70,1,0.7,0.454794520547945,0.245205479452055,0.245205479452055,1,"al",7,9,2,1,100,100,0,100,NA
25,"kobe covid","kobe","covid",44,83,1,0.83,0.120547945205479,0.70945205479452,0.70945205479452,0,"bl",2,3,1,1,100,100,0,100,"bc"
25,"kobe firstStim","kobe","firstStim",60,92,1,0.92,0.164383561643836,0.755616438356164,0.755616438356164,0,"bl",2,4,2,1,100,100,50,50,"bc"
25,"kobe RBG","kobe","RBG",235,19,1,0.19,0.643835616438356,-0.453835616438356,0.453835616438356,1,"l",2,9,7,1,100,100,0,100,NA
25,"RBG presBiden","RBG","presBiden",51,80,1,0.8,0.13972602739726,0.66027397260274,0.66027397260274,0,"al",9,9,0,1,100,75.5,50,50,"ac"
25,"soleimani BLM","soleimani","BLM",148,59,1,0.59,0.405479452054795,0.184520547945205,0.184520547945205,1,"l",10,8,-2,0,100,100,100,26.5,NA
25,"soleimani covid","soleimani","covid",67,62,1,0.62,0.183561643835616,0.436438356164384,0.436438356164384,0,"bl",10,3,-7,0,100,100,50,76.5,"bc"
26,"covid BLM","covid","BLM",82,40,1,0.4,0.224657534246575,0.175342465753425,0.175342465753425,0,"l",5,6,1,1,100,87.5,40,49,"ac"
26,"covid presBiden","covid","presBiden",241,19,1,0.19,0.66027397260274,-0.47027397260274,0.47027397260274,1,"l",5,1,-4,0,100,53,74,4,NA
26,"firstStim georgeFloyd","firstStim","georgeFloyd",59,18,1,0.18,0.161643835616438,0.0183561643835616,0.0183561643835616,0,"l",3,3,0,1,100,86.5,26,75,"ac"
26,"georgeFloyd RBG","georgeFloyd","RBG",116,21,1,0.21,0.317808219178082,-0.107808219178082,0.107808219178082,1,"al",3,9,6,1,100,100,2,87.5,NA
26,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,19,1,0.19,0.454794520547945,-0.264794520547945,0.264794520547945,1,"al",3,2,-1,0,100,100,2,100,NA
26,"kobe covid","kobe","covid",44,25,1,0.25,0.120547945205479,0.129452054794521,0.129452054794521,0,"bl",7,5,-2,0,100,100,26,52.5,"bc"
26,"kobe firstStim","kobe","firstStim",60,35,1,0.35,0.164383561643836,0.185616438356164,0.185616438356164,0,"bl",7,3,-4,0,100,86.5,26,75,"bc"
26,"kobe RBG","kobe","RBG",235,40,1,0.4,0.643835616438356,-0.243835616438356,0.243835616438356,1,"l",7,9,2,1,100,100,2,87.5,NA
26,"RBG presBiden","RBG","presBiden",51,70,1,0.7,0.13972602739726,0.56027397260274,0.56027397260274,0,"al",9,1,-8,0,100,53,50,39,"ac"
26,"soleimani BLM","soleimani","BLM",148,19,1,0.19,0.405479452054795,-0.215479452054795,0.215479452054795,1,"l",9,6,-3,0,100,87.5,40,71.5,NA
26,"soleimani covid","soleimani","covid",67,66,1,0.66,0.183561643835616,0.476438356164384,0.476438356164384,0,"bl",9,5,-4,0,100,100,50,27.5,"bc"
27,"covid BLM","covid","BLM",82,22,1,0.22,0.224657534246575,-0.00465753424657533,0.00465753424657533,0,"l",6,7,1,1,45.5,23.5,18,50.5,"ac"
27,"covid presBiden","covid","presBiden",241,63,1,0.63,0.66027397260274,-0.0302739726027397,0.0302739726027397,1,"l",6,11,5,1,43,20.5,8.5,43.5,NA
27,"firstStim georgeFloyd","firstStim","georgeFloyd",59,31,1,0.31,0.161643835616438,0.148356164383562,0.148356164383562,0,"l",9,7,-2,0,30.5,66.5,17.5,52,"ac"
27,"georgeFloyd RBG","georgeFloyd","RBG",116,61,1,0.61,0.317808219178082,0.292191780821918,0.292191780821918,1,"al",7,8,1,1,55,40,0,66,NA
27,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,75,1,0.75,0.454794520547945,0.295205479452055,0.295205479452055,1,"al",7,11,4,1,42,38,0,53.5,NA
27,"kobe covid","kobe","covid",44,63,1,0.63,0.120547945205479,0.50945205479452,0.50945205479452,0,"bl",7,6,-1,0,83.5,61,2.5,70,"bc"
27,"kobe firstStim","kobe","firstStim",60,31,1,0.31,0.164383561643836,0.145616438356164,0.145616438356164,0,"bl",7,9,2,1,51.5,71,17.5,36.5,"bc"
27,"kobe RBG","kobe","RBG",235,32,1,0.32,0.643835616438356,-0.323835616438356,0.323835616438356,1,"l",7,8,1,1,76,44.5,0,50.5,NA
27,"RBG presBiden","RBG","presBiden",51,76,1,0.76,0.13972602739726,0.62027397260274,0.62027397260274,0,"al",8,11,3,1,35.5,4,6,24,"ac"
27,"soleimani BLM","soleimani","BLM",148,75,0,0.75,0.405479452054795,0.344520547945205,0.344520547945205,1,"l",NA,7,NA,NA,8,3.5,15.5,13,NA
27,"soleimani covid","soleimani","covid",67,39,0,0.39,0.183561643835616,0.206438356164384,0.206438356164384,0,"bl",NA,6,NA,NA,37.5,20,2.5,37.5,"bc"
28,"covid BLM","covid","BLM",82,50,1,0.5,0.224657534246575,0.275342465753425,0.275342465753425,0,"l",3,7,4,1,100,98,0,100,"ac"
28,"covid presBiden","covid","presBiden",241,100,1,1,0.66027397260274,0.33972602739726,0.33972602739726,1,"l",3,11,8,1,100,83,49,50,NA
28,"firstStim georgeFloyd","firstStim","georgeFloyd",59,51,1,0.51,0.161643835616438,0.348356164383562,0.348356164383562,0,"l",4,6,2,1,100,30,50,50,"ac"
28,"georgeFloyd RBG","georgeFloyd","RBG",116,51,1,0.51,0.317808219178082,0.192191780821918,0.192191780821918,1,"al",6,7,1,1,100,55,0,100,NA
28,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,100,1,1,0.454794520547945,0.545205479452055,0.545205479452055,1,"al",6,11,5,1,100,5,0,100,NA
28,"kobe covid","kobe","covid",44,51,1,0.51,0.120547945205479,0.389452054794521,0.389452054794521,0,"bl",5,3,-2,0,100,94,0,50,"bc"
28,"kobe firstStim","kobe","firstStim",60,48,1,0.48,0.164383561643836,0.315616438356164,0.315616438356164,0,"bl",5,4,-1,0,100,71,50,0,"bc"
28,"kobe RBG","kobe","RBG",235,51,1,0.51,0.643835616438356,-0.133835616438356,0.133835616438356,1,"l",5,7,2,1,100,96,0,50,NA
28,"RBG presBiden","RBG","presBiden",51,69,1,0.69,0.13972602739726,0.55027397260274,0.55027397260274,0,"al",7,11,4,1,100,85,49,50,"ac"
28,"soleimani BLM","soleimani","BLM",148,51,0,0.51,0.405479452054795,0.104520547945205,0.104520547945205,1,"l",NA,7,NA,NA,50,50,0,50,NA
28,"soleimani covid","soleimani","covid",67,94,0,0.94,0.183561643835616,0.756438356164383,0.756438356164383,0,"bl",NA,3,NA,NA,50,48,0,50,"bc"
29,"covid BLM","covid","BLM",82,35,1,0.35,0.224657534246575,0.125342465753425,0.125342465753425,0,"l",4,5,1,1,77.5,77.5,32.5,35,"ac"
29,"covid presBiden","covid","presBiden",241,70,1,0.7,0.66027397260274,0.0397260273972603,0.0397260273972603,1,"l",4,11,7,1,95,95,50,35,NA
29,"firstStim georgeFloyd","firstStim","georgeFloyd",59,10,1,0.1,0.161643835616438,-0.0616438356164384,0.0616438356164384,0,"l",4,5,1,1,72.5,62.5,40,47.5,"ac"
29,"georgeFloyd RBG","georgeFloyd","RBG",116,45,1,0.45,0.317808219178082,0.132191780821918,0.132191780821918,1,"al",5,9,4,1,60,37.5,0,67.5,NA
29,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,80,1,0.8,0.454794520547945,0.345205479452055,0.345205479452055,1,"al",5,11,6,1,87.5,50,0,87.5,NA
29,"kobe covid","kobe","covid",44,30,1,0.3,0.120547945205479,0.179452054794521,0.179452054794521,0,"bl",1,4,3,1,95,92.5,0,60,"bc"
29,"kobe firstStim","kobe","firstStim",60,40,1,0.4,0.164383561643836,0.235616438356164,0.235616438356164,0,"bl",1,4,3,1,80,85,40,25,"bc"
29,"kobe RBG","kobe","RBG",235,80,1,0.8,0.643835616438356,0.156164383561644,0.156164383561644,1,"l",1,9,8,1,67.5,60,0,45,NA
29,"RBG presBiden","RBG","presBiden",51,15,1,0.15,0.13972602739726,0.0102739726027397,0.0102739726027397,0,"al",9,11,2,1,67.5,62.5,50,20,"ac"
29,"soleimani BLM","soleimani","BLM",148,45,1,0.45,0.405479452054795,0.0445205479452055,0.0445205479452055,1,"l",6,5,-1,0,42.5,37.5,32.5,0,NA
29,"soleimani covid","soleimani","covid",67,65,1,0.65,0.183561643835616,0.466438356164384,0.466438356164384,0,"bl",6,4,-2,0,55,55,0,35,"bc"
3,"covid BLM","covid","BLM",82,65,1,0.65,0.224657534246575,0.425342465753425,0.425342465753425,0,"l",3,9,6,1,77,56.5,37.5,57.5,"ac"
3,"covid presBiden","covid","presBiden",241,85,1,0.85,0.66027397260274,0.18972602739726,0.18972602739726,1,"l",3,11,8,1,83,56.5,44,49.5,NA
3,"firstStim georgeFloyd","firstStim","georgeFloyd",59,13,1,0.13,0.161643835616438,-0.0316438356164384,0.0316438356164384,0,"l",6,9,3,1,56.5,62.5,50,48.5,"ac"
3,"georgeFloyd RBG","georgeFloyd","RBG",116,25,1,0.25,0.317808219178082,-0.0678082191780822,0.0678082191780822,1,"al",9,7,-2,0,41.5,43.5,27,54,NA
3,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,58,1,0.58,0.454794520547945,0.125205479452055,0.125205479452055,1,"al",9,11,2,1,65.5,46,31,54,NA
3,"kobe covid","kobe","covid",44,17,1,0.17,0.120547945205479,0.0494520547945206,0.0494520547945206,0,"bl",1,3,2,1,76,72,19,65,"bc"
3,"kobe firstStim","kobe","firstStim",60,65,1,0.65,0.164383561643836,0.485616438356164,0.485616438356164,0,"bl",1,6,5,1,58,72,38,54,"bc"
3,"kobe RBG","kobe","RBG",235,78,1,0.78,0.643835616438356,0.136164383561644,0.136164383561644,1,"l",1,7,6,1,43,53,15,59.5,NA
3,"RBG presBiden","RBG","presBiden",51,62,1,0.62,0.13972602739726,0.48027397260274,0.48027397260274,0,"al",7,11,4,1,50,37.5,40,44,"ac"
3,"soleimani BLM","soleimani","BLM",148,51,1,0.51,0.405479452054795,0.104520547945205,0.104520547945205,1,"l",11,9,-2,0,40,34,50,50,NA
3,"soleimani covid","soleimani","covid",67,51,1,0.51,0.183561643835616,0.326438356164384,0.326438356164384,0,"bl",11,3,-8,0,58,42.5,38.5,58.5,"bc"
30,"covid BLM","covid","BLM",82,51,1,0.51,0.224657534246575,0.285342465753425,0.285342465753425,0,"l",3,7,4,1,100,70.5,50,50,"ac"
30,"covid presBiden","covid","presBiden",241,19,1,0.19,0.66027397260274,-0.47027397260274,0.47027397260274,1,"l",3,11,8,1,100,75,50,50,NA
30,"firstStim georgeFloyd","firstStim","georgeFloyd",59,89,1,0.89,0.161643835616438,0.728356164383562,0.728356164383562,0,"l",5,5,0,1,100,85.5,50,50,"ac"
30,"georgeFloyd RBG","georgeFloyd","RBG",116,48,1,0.48,0.317808219178082,0.162191780821918,0.162191780821918,1,"al",5,9,4,1,100,95,0,100,NA
30,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,70,1,0.7,0.454794520547945,0.245205479452055,0.245205479452055,1,"al",5,11,6,1,100,47,0,100,NA
30,"kobe covid","kobe","covid",44,58,1,0.58,0.120547945205479,0.459452054794521,0.459452054794521,0,"bl",1,3,2,1,100,100,0,100,"bc"
30,"kobe firstStim","kobe","firstStim",60,67,1,0.67,0.164383561643836,0.505616438356164,0.505616438356164,0,"bl",1,5,4,1,100,90.5,50,50,"bc"
30,"kobe RBG","kobe","RBG",235,74,1,0.74,0.643835616438356,0.0961643835616438,0.0961643835616438,1,"l",1,9,8,1,100,100,0,100,NA
30,"RBG presBiden","RBG","presBiden",51,39,1,0.39,0.13972602739726,0.25027397260274,0.25027397260274,0,"al",9,11,2,1,100,75,50,50,"ac"
30,"soleimani BLM","soleimani","BLM",148,65,0,0.65,0.405479452054795,0.244520547945206,0.244520547945206,1,"l",NA,7,NA,NA,50,20.5,50,0,NA
30,"soleimani covid","soleimani","covid",67,51,0,0.51,0.183561643835616,0.326438356164384,0.326438356164384,0,"bl",NA,3,NA,NA,50,50,0,50,"bc"
31,"covid BLM","covid","BLM",82,10,1,0.1,0.224657534246575,-0.124657534246575,0.124657534246575,0,"l",4,5,1,1,100,80,35,50,"ac"
31,"covid presBiden","covid","presBiden",241,70,1,0.7,0.66027397260274,0.0397260273972603,0.0397260273972603,1,"l",4,11,7,1,100,70,45,55,NA
31,"firstStim georgeFloyd","firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,0,"l",8,5,-3,0,100,80,50,50,"ac"
31,"georgeFloyd RBG","georgeFloyd","RBG",116,30,1,0.3,0.317808219178082,-0.0178082191780822,0.0178082191780822,1,"al",5,3,-2,0,100,50,0,95,NA
31,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,50,1,0.5,0.454794520547945,0.0452054794520548,0.0452054794520548,1,"al",5,11,6,1,100,80,0,100,NA
31,"kobe covid","kobe","covid",44,20,1,0.2,0.120547945205479,0.0794520547945206,0.0794520547945206,0,"bl",2,4,2,1,80,100,0,75,"bc"
31,"kobe firstStim","kobe","firstStim",60,40,1,0.4,0.164383561643836,0.235616438356164,0.235616438356164,0,"bl",2,8,6,1,80,85,50,25,"bc"
31,"kobe RBG","kobe","RBG",235,30,1,0.3,0.643835616438356,-0.343835616438356,0.343835616438356,1,"l",2,3,1,1,80,55,0,70,NA
